nohup: ignoring input
[Ideal_FP32 | Seed 0] Epoch 1/100 - Acc: 0.7602
[Noise_Aware | Seed 0] Epoch 50/100 - Acc: 0.9602
[Noise_Aware | Seed 0] Epoch 51/100 - Acc: 0.9617
[Noise_Aware | Seed 0] Epoch 52/100 - Acc: 0.9614
[Noise_Aware | Seed 0] Epoch 53/100 - Acc: 0.9622
[Noise_Aware | Seed 0] Epoch 54/100 - Acc: 0.9619
[Noise_Aware | Seed 0] Epoch 55/100 - Acc: 0.9624
[Noise_Aware | Seed 0] Epoch 56/100 - Acc: 0.9622
[Noise_Aware | Seed 0] Epoch 57/100 - Acc: 0.9618
[Noise_Aware | Seed 0] Epoch 58/100 - Acc: 0.9630
[Noise_Aware | Seed 0] Epoch 59/100 - Acc: 0.9615
[Noise_Aware | Seed 0] Epoch 60/100 - Acc: 0.9627
[Noise_Aware | Seed 0] Epoch 61/100 - Acc: 0.9633
[Noise_Aware | Seed 0] Epoch 62/100 - Acc: 0.9624
[Noise_Aware | Seed 0] Epoch 63/100 - Acc: 0.9630
[Noise_Aware | Seed 0] Epoch 64/100 - Acc: 0.9636
[Noise_Aware | Seed 0] Epoch 65/100 - Acc: 0.9636
[Noise_Aware | Seed 0] Epoch 66/100 - Acc: 0.9625
[Noise_Aware | Seed 0] Epoch 67/100 - Acc: 0.9625
[Noise_Aware | Seed 0] Epoch 68/100 - Acc: 0.9627
[Noise_Aware | Seed 0] Epoch 69/100 - Acc: 0.9628
[Noise_Aware | Seed 0] Epoch 70/100 - Acc: 0.9644
[Noise_Aware | Seed 0] Epoch 71/100 - Acc: 0.9635
[Noise_Aware | Seed 0] Epoch 72/100 - Acc: 0.9627
[Noise_Aware | Seed 0] Epoch 73/100 - Acc: 0.9639
[Noise_Aware | Seed 0] Epoch 74/100 - Acc: 0.9630
[Noise_Aware | Seed 0] Epoch 75/100 - Acc: 0.9623
[Noise_Aware | Seed 0] Epoch 76/100 - Acc: 0.9638
[Noise_Aware | Seed 0] Epoch 77/100 - Acc: 0.9625
[Noise_Aware | Seed 0] Epoch 78/100 - Acc: 0.9622
[Noise_Aware | Seed 0] Epoch 79/100 - Acc: 0.9626
[Noise_Aware | Seed 0] Epoch 80/100 - Acc: 0.9638
[Noise_Aware | Seed 0] Epoch 81/100 - Acc: 0.9621
[Noise_Aware | Seed 0] Epoch 82/100 - Acc: 0.9627
[Noise_Aware | Seed 0] Epoch 83/100 - Acc: 0.9643
[Noise_Aware | Seed 0] Epoch 84/100 - Acc: 0.9637
[Noise_Aware | Seed 0] Epoch 85/100 - Acc: 0.9641
[Noise_Aware | Seed 0] Epoch 86/100 - Acc: 0.9639
[Noise_Aware | Seed 0] Epoch 87/100 - Acc: 0.9620
[Noise_Aware | Seed 0] Epoch 88/100 - Acc: 0.9636
[Noise_Aware | Seed 0] Epoch 89/100 - Acc: 0.9635
[Noise_Aware | Seed 0] Epoch 90/100 - Acc: 0.9636
[Noise_Aware | Seed 0] Epoch 91/100 - Acc: 0.9627
[Noise_Aware | Seed 0] Epoch 92/100 - Acc: 0.9641
[Noise_Aware | Seed 0] Epoch 93/100 - Acc: 0.9630
[Noise_Aware | Seed 0] Epoch 94/100 - Acc: 0.9642
[Noise_Aware | Seed 0] Epoch 95/100 - Acc: 0.9619
[Noise_Aware | Seed 0] Epoch 96/100 - Acc: 0.9636
[Noise_Aware | Seed 0] Epoch 97/100 - Acc: 0.9628
[Noise_Aware | Seed 0] Epoch 98/100 - Acc: 0.9635
[Noise_Aware | Seed 0] Epoch 99/100 - Acc: 0.9644
[Noise_Aware | Seed 0] Epoch 100/100 - Acc: 0.9630
[Noise_Aware | Seed 1] Epoch 1/100 - Acc: 0.7702
[Noise_Aware | Seed 1] Epoch 2/100 - Acc: 0.8600
[Noise_Aware | Seed 1] Epoch 3/100 - Acc: 0.8869
[Noise_Aware | Seed 1] Epoch 4/100 - Acc: 0.9033
[Noise_Aware | Seed 1] Epoch 5/100 - Acc: 0.9135
[Noise_Aware | Seed 1] Epoch 6/100 - Acc: 0.9190
[Noise_Aware | Seed 1] Epoch 7/100 - Acc: 0.9225
[Noise_Aware | Seed 1] Epoch 8/100 - Acc: 0.9250
[Noise_Aware | Seed 1] Epoch 9/100 - Acc: 0.9327
[Noise_Aware | Seed 1] Epoch 10/100 - Acc: 0.9337
[Noise_Aware | Seed 1] Epoch 11/100 - Acc: 0.9351
[Noise_Aware | Seed 1] Epoch 12/100 - Acc: 0.9369
[Noise_Aware | Seed 1] Epoch 13/100 - Acc: 0.9400
[Noise_Aware | Seed 1] Epoch 14/100 - Acc: 0.9433
[Noise_Aware | Seed 1] Epoch 15/100 - Acc: 0.9419
[Noise_Aware | Seed 1] Epoch 16/100 - Acc: 0.9442
[Noise_Aware | Seed 1] Epoch 17/100 - Acc: 0.9436
[Noise_Aware | Seed 1] Epoch 18/100 - Acc: 0.9473
[Noise_Aware | Seed 1] Epoch 19/100 - Acc: 0.9492
[Noise_Aware | Seed 1] Epoch 20/100 - Acc: 0.9485
[Noise_Aware | Seed 1] Epoch 21/100 - Acc: 0.9499
[Noise_Aware | Seed 1] Epoch 22/100 - Acc: 0.9523
[Noise_Aware | Seed 1] Epoch 23/100 - Acc: 0.9511
[Noise_Aware | Seed 1] Epoch 24/100 - Acc: 0.9531
[Noise_Aware | Seed 1] Epoch 25/100 - Acc: 0.9527
[Noise_Aware | Seed 1] Epoch 26/100 - Acc: 0.9542
[Noise_Aware | Seed 1] Epoch 27/100 - Acc: 0.9547
[Noise_Aware | Seed 1] Epoch 28/100 - Acc: 0.9557
[Noise_Aware | Seed 1] Epoch 29/100 - Acc: 0.9557
[Noise_Aware | Seed 1] Epoch 30/100 - Acc: 0.9544
[Noise_Aware | Seed 1] Epoch 31/100 - Acc: 0.9544
[Noise_Aware | Seed 1] Epoch 32/100 - Acc: 0.9567
[Noise_Aware | Seed 1] Epoch 33/100 - Acc: 0.9572
[Noise_Aware | Seed 1] Epoch 34/100 - Acc: 0.9576
[Noise_Aware | Seed 1] Epoch 35/100 - Acc: 0.9575
[Noise_Aware | Seed 1] Epoch 36/100 - Acc: 0.9591
[Noise_Aware | Seed 1] Epoch 37/100 - Acc: 0.9568
[Noise_Aware | Seed 1] Epoch 38/100 - Acc: 0.9583
[Noise_Aware | Seed 1] Epoch 39/100 - Acc: 0.9588
[Noise_Aware | Seed 1] Epoch 40/100 - Acc: 0.9582
[Noise_Aware | Seed 1] Epoch 41/100 - Acc: 0.9573
[Noise_Aware | Seed 1] Epoch 42/100 - Acc: 0.9570
[Noise_Aware | Seed 1] Epoch 43/100 - Acc: 0.9581
[Noise_Aware | Seed 1] Epoch 44/100 - Acc: 0.9597
[Noise_Aware | Seed 1] Epoch 45/100 - Acc: 0.9579
[Noise_Aware | Seed 1] Epoch 46/100 - Acc: 0.9605
[Noise_Aware | Seed 1] Epoch 47/100 - Acc: 0.9594
[Noise_Aware | Seed 1] Epoch 48/100 - Acc: 0.9611
[Noise_Aware | Seed 1] Epoch 49/100 - Acc: 0.9598
[Noise_Aware | Seed 1] Epoch 50/100 - Acc: 0.9603
[Noise_Aware | Seed 1] Epoch 51/100 - Acc: 0.9605
[Noise_Aware | Seed 1] Epoch 52/100 - Acc: 0.9603
[Noise_Aware | Seed 1] Epoch 53/100 - Acc: 0.9604
[Noise_Aware | Seed 1] Epoch 54/100 - Acc: 0.9591
[Noise_Aware | Seed 1] Epoch 55/100 - Acc: 0.9596
[Noise_Aware | Seed 1] Epoch 56/100 - Acc: 0.9600
[Noise_Aware | Seed 1] Epoch 57/100 - Acc: 0.9611
[Noise_Aware | Seed 1] Epoch 58/100 - Acc: 0.9606
[Noise_Aware | Seed 1] Epoch 59/100 - Acc: 0.9608
[Noise_Aware | Seed 1] Epoch 60/100 - Acc: 0.9609
[Noise_Aware | Seed 1] Epoch 61/100 - Acc: 0.9614
[Noise_Aware | Seed 1] Epoch 62/100 - Acc: 0.9600
[Noise_Aware | Seed 1] Epoch 63/100 - Acc: 0.9592
[Noise_Aware | Seed 1] Epoch 64/100 - Acc: 0.9610
[Noise_Aware | Seed 1] Epoch 65/100 - Acc: 0.9626
[Noise_Aware | Seed 1] Epoch 66/100 - Acc: 0.9606
[Noise_Aware | Seed 1] Epoch 67/100 - Acc: 0.9608
[Noise_Aware | Seed 1] Epoch 68/100 - Acc: 0.9606
[Noise_Aware | Seed 1] Epoch 69/100 - Acc: 0.9610
[Noise_Aware | Seed 1] Epoch 70/100 - Acc: 0.9620
[Noise_Aware | Seed 1] Epoch 71/100 - Acc: 0.9619
[Noise_Aware | Seed 1] Epoch 72/100 - Acc: 0.9610
[Noise_Aware | Seed 1] Epoch 73/100 - Acc: 0.9624
[Noise_Aware | Seed 1] Epoch 74/100 - Acc: 0.9609
[Noise_Aware | Seed 1] Epoch 75/100 - Acc: 0.9605
[Noise_Aware | Seed 1] Epoch 76/100 - Acc: 0.9611
[Noise_Aware | Seed 1] Epoch 77/100 - Acc: 0.9624
[Noise_Aware | Seed 1] Epoch 78/100 - Acc: 0.9618
[Noise_Aware | Seed 1] Epoch 79/100 - Acc: 0.9620
[Noise_Aware | Seed 1] Epoch 80/100 - Acc: 0.9624
[Noise_Aware | Seed 1] Epoch 81/100 - Acc: 0.9620
[Noise_Aware | Seed 1] Epoch 82/100 - Acc: 0.9607
[Noise_Aware | Seed 1] Epoch 83/100 - Acc: 0.9623
[Noise_Aware | Seed 1] Epoch 84/100 - Acc: 0.9638
[Noise_Aware | Seed 1] Epoch 85/100 - Acc: 0.9619
[Noise_Aware | Seed 1] Epoch 86/100 - Acc: 0.9630
[Noise_Aware | Seed 1] Epoch 87/100 - Acc: 0.9627
[Noise_Aware | Seed 1] Epoch 88/100 - Acc: 0.9618
[Noise_Aware | Seed 1] Epoch 89/100 - Acc: 0.9627
[Noise_Aware | Seed 1] Epoch 90/100 - Acc: 0.9619
[Noise_Aware | Seed 1] Epoch 91/100 - Acc: 0.9630
[Noise_Aware | Seed 1] Epoch 92/100 - Acc: 0.9624
[Noise_Aware | Seed 1] Epoch 93/100 - Acc: 0.9640
[Noise_Aware | Seed 1] Epoch 94/100 - Acc: 0.9639
[Noise_Aware | Seed 1] Epoch 95/100 - Acc: 0.9627
[Noise_Aware | Seed 1] Epoch 96/100 - Acc: 0.9632
[Noise_Aware | Seed 1] Epoch 97/100 - Acc: 0.9637
[Noise_Aware | Seed 1] Epoch 98/100 - Acc: 0.9641
[Noise_Aware | Seed 1] Epoch 99/100 - Acc: 0.9621
[Noise_Aware | Seed 1] Epoch 100/100 - Acc: 0.9641
[Noise_Aware | Seed 2] Epoch 1/100 - Acc: 0.7021
[Noise_Aware | Seed 2] Epoch 2/100 - Acc: 0.7795
[Noise_Aware | Seed 2] Epoch 3/100 - Acc: 0.8064
[Noise_Aware | Seed 2] Epoch 4/100 - Acc: 0.8192
[Noise_Aware | Seed 2] Epoch 5/100 - Acc: 0.8277
[Noise_Aware | Seed 2] Epoch 6/100 - Acc: 0.8327
[Noise_Aware | Seed 2] Epoch 7/100 - Acc: 0.8365
[Noise_Aware | Seed 2] Epoch 8/100 - Acc: 0.8394
[Noise_Aware | Seed 2] Epoch 9/100 - Acc: 0.8430
[Noise_Aware | Seed 2] Epoch 10/100 - Acc: 0.8455
[Noise_Aware | Seed 2] Epoch 11/100 - Acc: 0.8492
[Noise_Aware | Seed 2] Epoch 12/100 - Acc: 0.8516
[Noise_Aware | Seed 2] Epoch 13/100 - Acc: 0.8503
[Noise_Aware | Seed 2] Epoch 14/100 - Acc: 0.8522
[Noise_Aware | Seed 2] Epoch 15/100 - Acc: 0.8527
[Noise_Aware | Seed 2] Epoch 16/100 - Acc: 0.8550
[Noise_Aware | Seed 2] Epoch 17/100 - Acc: 0.8558
[Noise_Aware | Seed 2] Epoch 18/100 - Acc: 0.8538
[Noise_Aware | Seed 2] Epoch 19/100 - Acc: 0.8561
[Noise_Aware | Seed 2] Epoch 20/100 - Acc: 0.8561
[Noise_Aware | Seed 2] Epoch 21/100 - Acc: 0.8588
[Noise_Aware | Seed 2] Epoch 22/100 - Acc: 0.8572
[Noise_Aware | Seed 2] Epoch 23/100 - Acc: 0.8580
[Noise_Aware | Seed 2] Epoch 24/100 - Acc: 0.8588
[Noise_Aware | Seed 2] Epoch 25/100 - Acc: 0.8605
[Noise_Aware | Seed 2] Epoch 26/100 - Acc: 0.8600
[Noise_Aware | Seed 2] Epoch 27/100 - Acc: 0.8600
[Noise_Aware | Seed 2] Epoch 28/100 - Acc: 0.8590
[Noise_Aware | Seed 2] Epoch 29/100 - Acc: 0.8592
[Noise_Aware | Seed 2] Epoch 30/100 - Acc: 0.8602
[Noise_Aware | Seed 2] Epoch 31/100 - Acc: 0.9504
[Noise_Aware | Seed 2] Epoch 32/100 - Acc: 0.9528
[Noise_Aware | Seed 2] Epoch 33/100 - Acc: 0.9535
[Noise_Aware | Seed 2] Epoch 34/100 - Acc: 0.9544
[Noise_Aware | Seed 2] Epoch 35/100 - Acc: 0.9566
[Noise_Aware | Seed 2] Epoch 36/100 - Acc: 0.9558
[Noise_Aware | Seed 2] Epoch 37/100 - Acc: 0.9585
[Noise_Aware | Seed 2] Epoch 38/100 - Acc: 0.9566
[Noise_Aware | Seed 2] Epoch 39/100 - Acc: 0.9577
[Noise_Aware | Seed 2] Epoch 40/100 - Acc: 0.9581
[Noise_Aware | Seed 2] Epoch 41/100 - Acc: 0.9591
[Noise_Aware | Seed 2] Epoch 42/100 - Acc: 0.9589
[Noise_Aware | Seed 2] Epoch 43/100 - Acc: 0.9587
[Noise_Aware | Seed 2] Epoch 44/100 - Acc: 0.9585
[Noise_Aware | Seed 2] Epoch 45/100 - Acc: 0.9615
[Noise_Aware | Seed 2] Epoch 46/100 - Acc: 0.9589
[Noise_Aware | Seed 2] Epoch 47/100 - Acc: 0.9601
[Noise_Aware | Seed 2] Epoch 48/100 - Acc: 0.9592
[Noise_Aware | Seed 2] Epoch 49/100 - Acc: 0.9615
[Noise_Aware | Seed 2] Epoch 50/100 - Acc: 0.9604
[Noise_Aware | Seed 2] Epoch 51/100 - Acc: 0.9585
[Noise_Aware | Seed 2] Epoch 52/100 - Acc: 0.9605
[Noise_Aware | Seed 2] Epoch 53/100 - Acc: 0.9595
[Noise_Aware | Seed 2] Epoch 54/100 - Acc: 0.9610
[Noise_Aware | Seed 2] Epoch 55/100 - Acc: 0.9605
[Noise_Aware | Seed 2] Epoch 56/100 - Acc: 0.9608
[Noise_Aware | Seed 2] Epoch 57/100 - Acc: 0.9619
[Noise_Aware | Seed 2] Epoch 58/100 - Acc: 0.9620
[Noise_Aware | Seed 2] Epoch 59/100 - Acc: 0.9613
[Noise_Aware | Seed 2] Epoch 60/100 - Acc: 0.9610
[Noise_Aware | Seed 2] Epoch 61/100 - Acc: 0.9613
[Noise_Aware | Seed 2] Epoch 62/100 - Acc: 0.9614
[Noise_Aware | Seed 2] Epoch 63/100 - Acc: 0.9622
[Noise_Aware | Seed 2] Epoch 64/100 - Acc: 0.9618
[Noise_Aware | Seed 2] Epoch 65/100 - Acc: 0.9616
[Noise_Aware | Seed 2] Epoch 66/100 - Acc: 0.9610
[Noise_Aware | Seed 2] Epoch 67/100 - Acc: 0.9620
[Noise_Aware | Seed 2] Epoch 68/100 - Acc: 0.9607
[Noise_Aware | Seed 2] Epoch 69/100 - Acc: 0.9620
[Noise_Aware | Seed 2] Epoch 70/100 - Acc: 0.9629
[Noise_Aware | Seed 2] Epoch 71/100 - Acc: 0.9614
[Noise_Aware | Seed 2] Epoch 72/100 - Acc: 0.9616
[Noise_Aware | Seed 2] Epoch 73/100 - Acc: 0.9628
[Noise_Aware | Seed 2] Epoch 74/100 - Acc: 0.9637
[Noise_Aware | Seed 2] Epoch 75/100 - Acc: 0.9627
[Noise_Aware | Seed 2] Epoch 76/100 - Acc: 0.9633
[Noise_Aware | Seed 2] Epoch 77/100 - Acc: 0.9638
[Noise_Aware | Seed 2] Epoch 78/100 - Acc: 0.9618
[Noise_Aware | Seed 2] Epoch 79/100 - Acc: 0.9636
[Noise_Aware | Seed 2] Epoch 80/100 - Acc: 0.9632
[Noise_Aware | Seed 2] Epoch 81/100 - Acc: 0.9641
[Noise_Aware | Seed 2] Epoch 82/100 - Acc: 0.9617
[Noise_Aware | Seed 2] Epoch 83/100 - Acc: 0.9629
[Noise_Aware | Seed 2] Epoch 84/100 - Acc: 0.9634
[Noise_Aware | Seed 2] Epoch 85/100 - Acc: 0.9645
[Noise_Aware | Seed 2] Epoch 86/100 - Acc: 0.9641
[Noise_Aware | Seed 2] Epoch 87/100 - Acc: 0.9630
[Noise_Aware | Seed 2] Epoch 88/100 - Acc: 0.9624
[Noise_Aware | Seed 2] Epoch 89/100 - Acc: 0.9627
[Noise_Aware | Seed 2] Epoch 90/100 - Acc: 0.9644
[Noise_Aware | Seed 2] Epoch 91/100 - Acc: 0.9624
[Noise_Aware | Seed 2] Epoch 92/100 - Acc: 0.9635
[Noise_Aware | Seed 2] Epoch 93/100 - Acc: 0.9634
[Noise_Aware | Seed 2] Epoch 94/100 - Acc: 0.9645
[Noise_Aware | Seed 2] Epoch 95/100 - Acc: 0.9630
[Noise_Aware | Seed 2] Epoch 96/100 - Acc: 0.9627
[Noise_Aware | Seed 2] Epoch 97/100 - Acc: 0.9627
[Noise_Aware | Seed 2] Epoch 98/100 - Acc: 0.9637
[Noise_Aware | Seed 2] Epoch 99/100 - Acc: 0.9644
[Noise_Aware | Seed 2] Epoch 100/100 - Acc: 0.9643
[Noise_Aware | Seed 3] Epoch 1/100 - Acc: 0.7188
[Noise_Aware | Seed 3] Epoch 2/100 - Acc: 0.7923
[Noise_Aware | Seed 3] Epoch 3/100 - Acc: 0.8137
[Noise_Aware | Seed 3] Epoch 4/100 - Acc: 0.8220
[Noise_Aware | Seed 3] Epoch 5/100 - Acc: 0.8288
[Noise_Aware | Seed 3] Epoch 6/100 - Acc: 0.8344
[Noise_Aware | Seed 3] Epoch 7/100 - Acc: 0.8370
[Noise_Aware | Seed 3] Epoch 8/100 - Acc: 0.8424
[Noise_Aware | Seed 3] Epoch 9/100 - Acc: 0.8453
[Noise_Aware | Seed 3] Epoch 10/100 - Acc: 0.8485
[Noise_Aware | Seed 3] Epoch 11/100 - Acc: 0.8480
[Noise_Aware | Seed 3] Epoch 12/100 - Acc: 0.8502
[Noise_Aware | Seed 3] Epoch 13/100 - Acc: 0.8505
[Noise_Aware | Seed 3] Epoch 14/100 - Acc: 0.8535
[Noise_Aware | Seed 3] Epoch 15/100 - Acc: 0.8542
[Noise_Aware | Seed 3] Epoch 16/100 - Acc: 0.8565
[Noise_Aware | Seed 3] Epoch 17/100 - Acc: 0.8566
[Noise_Aware | Seed 3] Epoch 18/100 - Acc: 0.8566
[Noise_Aware | Seed 3] Epoch 19/100 - Acc: 0.8577
[Noise_Aware | Seed 3] Epoch 20/100 - Acc: 0.8591
[Noise_Aware | Seed 3] Epoch 21/100 - Acc: 0.8582
[Noise_Aware | Seed 3] Epoch 22/100 - Acc: 0.8607
[Noise_Aware | Seed 3] Epoch 23/100 - Acc: 0.8617
[Noise_Aware | Seed 3] Epoch 24/100 - Acc: 0.9398
[Noise_Aware | Seed 3] Epoch 25/100 - Acc: 0.9495
[Noise_Aware | Seed 3] Epoch 26/100 - Acc: 0.9504
[Noise_Aware | Seed 3] Epoch 27/100 - Acc: 0.9506
[Noise_Aware | Seed 3] Epoch 28/100 - Acc: 0.9527
[Noise_Aware | Seed 3] Epoch 29/100 - Acc: 0.9532
[Noise_Aware | Seed 3] Epoch 30/100 - Acc: 0.9537
[Noise_Aware | Seed 3] Epoch 31/100 - Acc: 0.9534
[Noise_Aware | Seed 3] Epoch 32/100 - Acc: 0.9523
[Noise_Aware | Seed 3] Epoch 33/100 - Acc: 0.9540
[Noise_Aware | Seed 3] Epoch 34/100 - Acc: 0.9550
[Noise_Aware | Seed 3] Epoch 35/100 - Acc: 0.9540
[Noise_Aware | Seed 3] Epoch 36/100 - Acc: 0.9562
[Noise_Aware | Seed 3] Epoch 37/100 - Acc: 0.9562
[Noise_Aware | Seed 3] Epoch 38/100 - Acc: 0.9557
[Noise_Aware | Seed 3] Epoch 39/100 - Acc: 0.9574
[Noise_Aware | Seed 3] Epoch 40/100 - Acc: 0.9575
[Noise_Aware | Seed 3] Epoch 41/100 - Acc: 0.9572
[Noise_Aware | Seed 3] Epoch 42/100 - Acc: 0.9572
[Noise_Aware | Seed 3] Epoch 43/100 - Acc: 0.9596
[Noise_Aware | Seed 3] Epoch 44/100 - Acc: 0.9585
[Noise_Aware | Seed 3] Epoch 45/100 - Acc: 0.9604
[Noise_Aware | Seed 3] Epoch 46/100 - Acc: 0.9589
[Noise_Aware | Seed 3] Epoch 47/100 - Acc: 0.9589
[Noise_Aware | Seed 3] Epoch 48/100 - Acc: 0.9597
[Noise_Aware | Seed 3] Epoch 49/100 - Acc: 0.9600
[Noise_Aware | Seed 3] Epoch 50/100 - Acc: 0.9585
[Noise_Aware | Seed 3] Epoch 51/100 - Acc: 0.9584
[Noise_Aware | Seed 3] Epoch 52/100 - Acc: 0.9604
[Noise_Aware | Seed 3] Epoch 53/100 - Acc: 0.9589
[Noise_Aware | Seed 3] Epoch 54/100 - Acc: 0.9593
[Noise_Aware | Seed 3] Epoch 55/100 - Acc: 0.9598
[Noise_Aware | Seed 3] Epoch 56/100 - Acc: 0.9593
[Noise_Aware | Seed 3] Epoch 57/100 - Acc: 0.9596
[Noise_Aware | Seed 3] Epoch 58/100 - Acc: 0.9604
[Noise_Aware | Seed 3] Epoch 59/100 - Acc: 0.9604
[Noise_Aware | Seed 3] Epoch 60/100 - Acc: 0.9611
[Noise_Aware | Seed 3] Epoch 61/100 - Acc: 0.9607
[Noise_Aware | Seed 3] Epoch 62/100 - Acc: 0.9613
[Noise_Aware | Seed 3] Epoch 63/100 - Acc: 0.9613
[Noise_Aware | Seed 3] Epoch 64/100 - Acc: 0.9589
[Noise_Aware | Seed 3] Epoch 65/100 - Acc: 0.9604
[Noise_Aware | Seed 3] Epoch 66/100 - Acc: 0.9592
[Noise_Aware | Seed 3] Epoch 67/100 - Acc: 0.9613
[Noise_Aware | Seed 3] Epoch 68/100 - Acc: 0.9612
[Noise_Aware | Seed 3] Epoch 69/100 - Acc: 0.9607
[Noise_Aware | Seed 3] Epoch 70/100 - Acc: 0.9601
[Noise_Aware | Seed 3] Epoch 71/100 - Acc: 0.9598
[Noise_Aware | Seed 3] Epoch 72/100 - Acc: 0.9618
[Noise_Aware | Seed 3] Epoch 73/100 - Acc: 0.9616
[Noise_Aware | Seed 3] Epoch 74/100 - Acc: 0.9619
[Noise_Aware | Seed 3] Epoch 75/100 - Acc: 0.9612
[Noise_Aware | Seed 3] Epoch 76/100 - Acc: 0.9616
[Noise_Aware | Seed 3] Epoch 77/100 - Acc: 0.9611
[Noise_Aware | Seed 3] Epoch 78/100 - Acc: 0.9611
[Noise_Aware | Seed 3] Epoch 79/100 - Acc: 0.9622
[Noise_Aware | Seed 3] Epoch 80/100 - Acc: 0.9621
[Noise_Aware | Seed 3] Epoch 81/100 - Acc: 0.9623
[Noise_Aware | Seed 3] Epoch 82/100 - Acc: 0.9632
[Noise_Aware | Seed 3] Epoch 83/100 - Acc: 0.9633
[Noise_Aware | Seed 3] Epoch 84/100 - Acc: 0.9620
[Noise_Aware | Seed 3] Epoch 85/100 - Acc: 0.9617
[Noise_Aware | Seed 3] Epoch 86/100 - Acc: 0.9618
[Noise_Aware | Seed 3] Epoch 87/100 - Acc: 0.9616
[Noise_Aware | Seed 3] Epoch 88/100 - Acc: 0.9624
[Noise_Aware | Seed 3] Epoch 89/100 - Acc: 0.9644
[Noise_Aware | Seed 3] Epoch 90/100 - Acc: 0.9621
[Noise_Aware | Seed 3] Epoch 91/100 - Acc: 0.9633
[Noise_Aware | Seed 3] Epoch 92/100 - Acc: 0.9619
[Noise_Aware | Seed 3] Epoch 93/100 - Acc: 0.9616
[Noise_Aware | Seed 3] Epoch 94/100 - Acc: 0.9629
[Noise_Aware | Seed 3] Epoch 95/100 - Acc: 0.9627
[Noise_Aware | Seed 3] Epoch 96/100 - Acc: 0.9639
[Noise_Aware | Seed 3] Epoch 97/100 - Acc: 0.9630
[Noise_Aware | Seed 3] Epoch 98/100 - Acc: 0.9636
[Noise_Aware | Seed 3] Epoch 99/100 - Acc: 0.9622
[Noise_Aware | Seed 3] Epoch 100/100 - Acc: 0.9626
[Noise_Aware | Seed 4] Epoch 1/100 - Acc: 0.7665
[Noise_Aware | Seed 4] Epoch 2/100 - Acc: 0.8544
[Noise_Aware | Seed 4] Epoch 3/100 - Acc: 0.8840
[Noise_Aware | Seed 4] Epoch 4/100 - Acc: 0.9008
[Noise_Aware | Seed 4] Epoch 5/100 - Acc: 0.9092
[Noise_Aware | Seed 4] Epoch 6/100 - Acc: 0.9178
[Noise_Aware | Seed 4] Epoch 7/100 - Acc: 0.9225
[Noise_Aware | Seed 4] Epoch 8/100 - Acc: 0.9268
[Noise_Aware | Seed 4] Epoch 9/100 - Acc: 0.9304
[Noise_Aware | Seed 4] Epoch 10/100 - Acc: 0.9352
[Noise_Aware | Seed 4] Epoch 11/100 - Acc: 0.9406
[Noise_Aware | Seed 4] Epoch 12/100 - Acc: 0.9378
[Noise_Aware | Seed 4] Epoch 13/100 - Acc: 0.9415
[Noise_Aware | Seed 4] Epoch 14/100 - Acc: 0.9438
[Noise_Aware | Seed 4] Epoch 15/100 - Acc: 0.9448
[Noise_Aware | Seed 4] Epoch 16/100 - Acc: 0.9442
[Noise_Aware | Seed 4] Epoch 17/100 - Acc: 0.9455
[Noise_Aware | Seed 4] Epoch 18/100 - Acc: 0.9480
[Noise_Aware | Seed 4] Epoch 19/100 - Acc: 0.9464
[Noise_Aware | Seed 4] Epoch 20/100 - Acc: 0.9496
[Noise_Aware | Seed 4] Epoch 21/100 - Acc: 0.9499
[Noise_Aware | Seed 4] Epoch 22/100 - Acc: 0.9501
[Noise_Aware | Seed 4] Epoch 23/100 - Acc: 0.9499
[Noise_Aware | Seed 4] Epoch 24/100 - Acc: 0.9508
[Noise_Aware | Seed 4] Epoch 25/100 - Acc: 0.9518
[Noise_Aware | Seed 4] Epoch 26/100 - Acc: 0.9551
[Noise_Aware | Seed 4] Epoch 27/100 - Acc: 0.9533
[Noise_Aware | Seed 4] Epoch 28/100 - Acc: 0.9536
[Noise_Aware | Seed 4] Epoch 29/100 - Acc: 0.9544
[Noise_Aware | Seed 4] Epoch 30/100 - Acc: 0.9550
[Noise_Aware | Seed 4] Epoch 31/100 - Acc: 0.9565
[Noise_Aware | Seed 4] Epoch 32/100 - Acc: 0.9551
[Noise_Aware | Seed 4] Epoch 33/100 - Acc: 0.9556
[Noise_Aware | Seed 4] Epoch 34/100 - Acc: 0.9573
[Noise_Aware | Seed 4] Epoch 35/100 - Acc: 0.9578
[Noise_Aware | Seed 4] Epoch 36/100 - Acc: 0.9578
[Noise_Aware | Seed 4] Epoch 37/100 - Acc: 0.9560
[Noise_Aware | Seed 4] Epoch 38/100 - Acc: 0.9577
[Noise_Aware | Seed 4] Epoch 39/100 - Acc: 0.9590
[Noise_Aware | Seed 4] Epoch 40/100 - Acc: 0.9569
[Noise_Aware | Seed 4] Epoch 41/100 - Acc: 0.9598
[Noise_Aware | Seed 4] Epoch 42/100 - Acc: 0.9597
[Noise_Aware | Seed 4] Epoch 43/100 - Acc: 0.9594
[Noise_Aware | Seed 4] Epoch 44/100 - Acc: 0.9611
[Noise_Aware | Seed 4] Epoch 45/100 - Acc: 0.9583
[Noise_Aware | Seed 4] Epoch 46/100 - Acc: 0.9610
[Noise_Aware | Seed 4] Epoch 47/100 - Acc: 0.9611
